feature,ASV1,ASV2,ASV4,ASV49,ASV68,ASV71,ASV72,ASV76,ASV83,ASV85,ASV89,ASV91,ASV93,ASV96,ASV130,ASV132,ASV134,ASV141,ASV145,ASV148,ASV151,ASV155,ASV157,ASV168,ASV172,ASV229,ASV241,ASV256,ASV277,ASV286,ASV291,ASV310,ASV354,ASV398,ASV415,ASV418,ASV427,ASV439,ASV457,ASV461,ASV462,ASV482,ASV487,ASV495,ASV501,ASV514,ASV556,ASV573,ASV584,ASV625,ASV683,ASV805,ASV820,ASV872,ASV875,ASV892,ASV914,ASV927,ASV934,ASV993,ASV1040,ASV1104,ASV1122,ASV1167,ASV1263,ASV1303,ASV1487,ASV1584,ASV1609,ASV1736,ASV1983,ASV2581
23.72_537.2376m/z_neg,-0.2582081390450312,0.6164317467116313,0.44090812291664266,0.08928969049209529,-0.19980945740816464,-0.0986690584999842,-0.2192907358116981,-0.07548311786030122,0.0062388605738731544,-0.21329012495233265,-0.2192907358116981,-0.2192907358116981,-0.2555638434113536,-0.13423278134065722,0.06910667730719616,0.05830582228405372,-0.050844618120568105,0.06987047693015065,-0.22211745170627545,-0.11912714317523934,0.07678611933682065,0.50236014085751,0.03065696595691415,0.07865596362600871,0.040316720997744825,-0.17660320393432621,0.6391563182005661,-0.19500787779923429,0.050891461505192005,0.04404181913592359,0.14952940655739,-0.08421986805799911,-0.09495189451912936,-0.07720270323425926,0.3483246652385321,-0.30105381605098547,0.048987855791415034,-0.01058027220692583,0.2596618860326497,-0.08155800025034089,0.2776731151216197,0.1534104439101192,0.029819150493337193,-0.2415373445271158,-0.19527454049464124,0.26986824918306607,0.25305776870002744,-0.28976028972113205,0.2458532770644395,0.36858099627518864,0.2578607631237527,-0.2582132042885782,-0.29941005167136553,0.2551534038705899,-0.48950319624763844,0.11712214978465672,-0.038875832026570106,-0.1326751047715192,0.12236823328214706,-0.2200371820369159,-0.3173709152242113,-0.14790346188101758,-0.21658088443949197,-0.48338060906107955,-0.31400410072617535,0.19756179719150377,-0.09690014685736606,0.30008306117008354,-0.36659499704390486,-0.03219558774679245,0.11659803898005006,-0.052532751509495615
11.02_521.0450m/z_neg,-0.02341403402888021,-0.4259398518855531,-0.26510656755491685,-0.39906376278166544,-0.32832315384023253,-0.4457071032305123,-0.33510876734989464,-0.4931941368115282,0.3236609158642931,-0.3170691912465408,-0.33510876734989464,-0.33510876734989464,-0.2631701786842494,-0.37041821388472723,0.10976119216693268,0.12347422590473901,0.09373049893713736,0.11254635718296313,0.33353605249227125,0.1318315728362014,-0.02787074932242608,0.18914222006744638,0.21807904008673012,0.1122786507028715,0.2720925054212965,-0.023960253226329224,-0.015117822409215703,0.07568656735538885,-0.30560773911310907,-0.05605102159643776,-0.05012310622754834,-0.10296035923933014,0.4131088513577504,-0.05394978166545247,-0.23505742368408394,-0.022405380969855525,-0.1260963949385625,-0.09262752723768321,-0.15306816991830577,0.4863956902379029,-0.1813361620053799,0.11665497025344126,-0.1171374852899514,0.30126814358294396,0.3663283020859105,-0.4441683437511544,-0.1999810078500458,-0.09675927824855692,-0.186147735126584,0.050984748776424234,-0.18915496832733658,-0.1582124834566359,0.03558667501563415,0.21050164226671061,0.014139719467964216,-0.1509084801830838,0.35543719923723266,-0.011097513282519995,-0.27238328012799135,-0.07969167981994307,0.23904916740057439,0.3715950195645606,0.17134068687704873,-0.08434665294310481,-0.05374593415768793,-0.4344957265553762,-0.012924763216467839,-0.0063791839542769735,0.2472793898132454,0.010751030916506326,-0.10818943848356875,-0.30583561651653624
7.74_525.0291m/z_neg,-0.025838079579387652,-0.3469033474867876,-0.20044555858206353,-0.2479947078114579,-0.2865850591874907,-0.3294605111415885,-0.2530539157363054,-0.37895692596098207,0.18249721293199558,-0.2958392119818526,-0.2530539157363054,-0.2530539157363054,-0.18486517146126907,-0.26342600212683065,0.1297559626285832,0.1415538634367123,0.11453496780873543,0.13052886855489923,0.32024156948926086,0.016934050129084277,-0.022049011444026986,0.1288676914197503,0.2420684037260967,0.1302588927162909,0.29594212404783543,-0.10165705060872009,-0.08270679217020246,-0.011819804040588267,-0.27622787523279013,0.10703022398730744,-0.10027744201873945,-0.10891625421533822,0.323463932301003,-0.14320314195107092,-0.2519023495548236,-0.12535532436114094,-0.19438034593908363,-0.12094893088067075,-0.09251946656375894,0.44515928652776054,-0.10753886048644708,0.09077817480041472,-0.03395077534203829,0.24135843304870452,0.43258057726771487,-0.4956399994487085,-0.13907958772409215,-0.11812942555074069,-0.12285864228758897,-0.04430496998843765,-0.12345941804449649,-0.09824671821718993,-0.019103478984930467,0.2230699713684865,0.14093896375803358,-0.19483164312816753,0.21519112028262383,0.07965829259996153,-0.43444021599274135,-0.20606608461928125,0.23997286174658128,0.31714791620786653,0.323176273622959,0.012402662371969245,-0.06484151228801532,-0.3340197248413076,-0.07498988381712697,-0.06557920289924705,0.20302099240416652,0.010739038686430972,-0.2594925355158237,-0.4547872479789968
23.99_605.2930m/z_neg,-0.02664788040212875,0.35668013170230384,0.24550440078694616,0.14880052947193978,8.981623312397608e-4,0.04112175856705677,0.06351677327887188,0.02516406121267653,-0.03888387549148689,0.13210393838318985,0.06351677327887188,0.06351677327887188,0.016349497324652205,0.016349497324652205,-0.07543493659189095,-0.18989925230338725,-0.15293633436284876,-0.16151952590128363,-0.43044219370774534,0.029707057577285662,0.13600837754179632,0.34789497970169175,-0.117534578590916,-0.16149662020367128,-0.08736176935229069,-0.37037734875388684,0.4571496576885877,0.1408361555968562,-0.26377340967552965,-0.29376386737284693,0.20127835392929375,-0.08927020227291389,0.27357936574885366,0.13323544167096768,0.15120555246980436,-0.23977533416708194,0.18654475077216784,0.2016515173649348,0.1627002299643534,-0.007493809440825947,0.2860663383988631,0.13309986309143174,-0.25605576890152104,-0.44400622432158987,-0.04699900650125641,-0.03826137276084794,0.23314406579507344,-0.1278379428442847,0.2528111265599953,0.4159455804150342,0.2603203679429654,-0.19849869198879316,-0.10909854287096186,0.32137783177060875,-0.1752865841378806,-0.05450540795630495,-0.06125669570456655,-0.16356639788239746,-0.13486671430795316,-0.24065330717804362,-0.16578751850684006,-0.10459093910357628,-0.13487625091792904,-0.229099321923946,-0.3108253098611873,-0.04768015152301375,0.19782891762829172,0.49352088432048924,0.024660917889354112,-0.1278379428442847,0.007589703794051934,0.09046847951864045
22.30_603.3625m/z_neg,-0.6678734000601318,0.43776401711693286,0.6745151538883861,0.20089926275041753,0.13929305569325376,0.04068279831194889,0.029332835562758196,0.02358047545469649,-0.3913095464676244,0.0681986280632876,0.029332835562758196,0.029332835562758196,0.04776665042489374,0.05494545337892401,0.15772511879832013,0.17593900611624197,-0.25991119998072404,0.2515364617328267,-0.09517558327811386,0.10369716683772945,0.5863110481359719,0.26650146429375987,0.20134098272856232,0.27500789944322485,0.2590537003760297,0.05540449533322319,0.5387377703104496,0.4839780889861967,-0.13027229911695554,0.06916072849944947,0.18002308884594734,-0.35176901642465347,0.3699581016481736,0.3030383469407506,0.11392038620620547,-0.6786729871370025,0.17428378902108618,0.13487657197081532,0.4761598230252554,-0.02440690181658469,0.5341323569636505,0.16159644472190096,-0.25600578727909534,-0.17359942859299293,0.1949770834465692,-0.23158819547265116,0.5208469846027683,-0.03238361389195328,0.5196392234790517,0.16091902254796533,0.5226586262883431,-0.5517565509640293,-0.01239636059788303,0.5793659648064211,-0.15646840023355735,0.13447326645495808,-0.04256768301866913,-0.2795970661056869,-0.30598173567426196,-0.18146610883841377,-0.20268595708277654,-0.14333605126404686,-0.18324671333508435,-0.19473937717513615,-0.17964449900909438,-0.4077839296861875,0.3553507462244985,0.2770162111932237,-0.10860251017586293,-0.2482743731716418,0.041336035942672926,-0.02385328219340214
17.33_907.2715m/z_neg,0.0973382825533828,0.09980037054096523,-0.03296215852238378,0.5557042239728446,0.4954563989463419,0.5395624802968269,0.4385886408408775,0.48284783831627176,-0.21538461538461542,0.49910849412351543,0.4385886408408775,0.4385886408408775,0.38868383004115264,0.4672446607067142,-0.023386249078407438,0.01747882487653317,0.07643408602246239,-0.0716777023856383,-0.41351809413140067,0.03453654960536925,-0.07260583566416967,-0.2747683298793285,-0.09976621112034018,-0.07745123350698378,-0.12341980958048741,0.08328383813247102,0.005343416348074878,-0.14272970916936775,0.006008063573162706,-0.23081202714909888,0.1449087714193767,0.21783250843067645,-0.20580950093383016,0.13491243373285103,-0.07912043237290725,-0.14748424822027917,0.2666630548492974,0.2582392016139155,-0.02373064239784726,-0.3923247247429,-0.07119192719354178,-0.04375725602896156,0.23072430024831556,-0.02292167535300344,-0.18639301990073823,0.3920061813821604,-0.07119192719354178,0.2899540445336362,-0.05857563629848374,-0.062118308437397116,-0.07059115143663425,0.12138126654356186,-0.22912083972432426,-0.20755848329319437,0.29930747953731657,0.4265946228647691,-0.43530652249391183,0.4055096901609692,0.14734060667518065,0.025833357547023598,-0.1861694225057803,-0.10489373673097215,-0.12397985250427124,0.22282024468261988,0.14885659003754054,0.6194027445665362,-0.04642230902965003,0.19275506601155207,0.024540999081822328,0.3114321219064982,0.1600310231313802,0.21537810885134792
23.08_741.2014m/z_neg,-0.3631547619502293,0.10628460405093859,0.35080160841125163,-0.2676417157042909,-0.39386312299471754,-0.39050303857392976,-0.47162598355807295,-0.31794772948255595,0.02398059649028397,-0.47518153399561924,-0.47162598355807295,-0.47162598355807295,-0.3835137424287711,-0.4194077571989225,0.3412322281694426,0.3808300005807263,0.12306666881387383,0.3048773596480291,0.3429155010417403,-0.32318577051154124,-0.09021892035081965,0.09664338815048433,0.33401354792421734,0.278041074804731,0.25531863157555135,-0.38248541953725135,0.09784617501520519,-0.21587350611102704,-0.032783757393670926,-0.07390705300431366,0.022718568720175466,-0.14166480117237748,0.213424105237856,-0.07007761773004859,-0.16378742318703501,-0.31494470836972255,-0.3129808357813223,0.16402656865747525,-0.04136581848729232,0.4036178393001876,-0.06793656320905674,-0.13486620574534594,0.26946734620428764,-0.12341299719948642,0.570839986196814,0.20018640625602052,-0.08182581613179722,-0.2482743731716418,-0.057670593657465935,-0.35971484783546603,-0.0721637271420647,0.0033220153588419937,0.04934237649745598,0.12869299517272062,-0.09937857852671886,-0.03636460163289007,0.20219649433867837,-0.21740680117022368,0.178297627930491,0.2986189378389205,-0.008136154121386543,-0.31666168821266366,-0.22361224809071484,-0.4449343385789534,0.07849226484662641,0.4422931479953148,-0.12618126730737825,0.18280934939051852,-0.27583115416347487,0.22668529724367298,0.1951445417758745,-0.20984849524575303
23.08_673.2134m/z_neg,-0.39826063308856074,0.08404861772419216,0.3635985337064677,-0.30946448580719566,-0.388016782911361,-0.4128489881569868,-0.4606163280911431,-0.3277974433206382,-0.02135279440767654,-0.4644205177813286,-0.4606163280911431,-0.4606163280911431,-0.3784779308609404,-0.4286111065645002,0.3284499110837407,0.33327400862680523,0.07222152706518761,0.27439860890969175,0.3310335171297179,-0.34811961652535073,-0.04846491511935104,0.07484007803066592,0.31125246195429684,0.2478819674436216,0.23302464975544607,-0.30752170301148574,0.0682609917099999,-0.1630330785986474,-0.01893533332545341,-0.05107183735383368,-0.007459373734269525,-0.19623985323343957,0.28102827655391976,-0.06405491319374855,-0.16940561983956082,-0.30575471569215784,-0.3406909349476663,0.164793971224297,-0.05904080486350844,0.39477549597815564,-0.08012680660047575,-0.21515609887480774,0.2489230682188946,-0.13131507646279456,0.6165459290363541,0.19067770142143287,-0.08946489308398983,-0.2584582758924545,-0.07500592046435511,-0.37764624149098874,-0.0816329495816877,0.015667057511064158,0.16598644381798572,0.13505604714448777,-0.08588491411351026,-0.0742583506936377,0.2478908068246174,-0.29108826591406833,0.21101420698289367,0.3581608009322017,-0.04309159794237937,-0.3485433953556328,-0.2866868358667714,-0.4052868626541391,0.0800551854158219,0.3830101513557621,-0.04076763738531236,0.1842421823223669,-0.3355865971684615,0.1615364224327841,0.19372554136077355,-0.19820841632749261
7.84_404.1047m/z_neg,-0.054312746488782426,-0.37542770208835,-0.18762521333605744,-0.28790915163660646,-0.28878121580123417,-0.3506229467845391,-0.30420514068272075,-0.4541868149751231,0.17223711512871245,-0.33462118702302895,-0.30420514068272075,-0.30420514068272075,-0.23250545152461488,-0.32528802840220616,0.0771481815756699,0.09324011242892978,0.05409495900498799,0.09626040526707806,0.37661352276624294,0.023380093520374078,0.015357223867364133,0.1211666679464614,0.19244330730936862,0.09951361532236247,0.24853136562425593,-0.046868702548918305,-0.14231849729638468,0.002897259898731481,-0.3070642115537989,0.12538436264206818,-0.09349161748425722,-0.0992081496615413,0.3630110335586931,-0.1626905746204878,-0.17052949868733044,-0.10856030762439542,-0.22883678932193416,-0.13294342033919848,-0.12757953938020364,0.5140625470324517,-0.1467915170751049,0.10605855886069658,-0.10072768158772956,0.26966000248144667,0.46802990159550173,-0.4980104843100184,-0.16780461767890312,-0.13951421356943397,-0.15399600871069286,-0.03948267018923073,-0.1587990031344182,-0.11889817313753134,-2.4165460183322478e-4,0.21701572055338506,0.09399662602792076,-0.2018568240661608,0.3178960441666366,0.012108213445167772,-0.44601505588819956,-0.1485926399840019,0.26170015498248306,0.31998796594258244,0.29397670049654573,-0.013249159045882817,-0.03785700326802262,-0.37625372663389145,-0.08427293225272345,-0.07110721520210644,0.19364879079295755,-0.03219558774679245,-0.3313168320744591,-0.4517816629816623
25.07_490.3541m/z_neg,-0.2294905246602867,0.6209500085481402,0.3351308282014318,0.006047134999176447,-0.18353313690254489,-0.09043501026031951,-0.22200930445538555,-0.05571211233801918,0.16674358681094648,-0.25871301415101405,-0.22200930445538555,-0.22200930445538555,-0.15931420401828722,-0.1377777951561964,0.22142180138994944,0.2808590322671373,0.15996331714896314,0.23712683528180042,0.14146445256473997,-0.2282233542281778,-0.3825909054083146,0.13223699031313357,0.22414407987156554,0.22445497675145556,0.16861167727873402,-0.41310369327403257,0.32296243447739564,-0.5581776014708799,0.24932910228344468,-0.12498654529475675,-0.12682137728604279,-9.571946025160639e-4,-0.38719752856560946,-0.319326658088816,0.06491312572504539,-0.11374407605648086,-6.843604280932703e-4,0.07194959499643837,0.4356998253807505,-0.05649745790876086,0.35236430784430756,0.2396001420989389,0.36558760028416937,-0.2290326232685478,-0.10726615357753733,0.2986189378389205,0.3354556521122757,-0.2482743731716418,0.3577992329010321,-0.14668652697310963,0.35115654672059105,-0.029596136833319582,-0.469117175566946,-0.20194900780950006,-0.5041423938027165,0.039016187168621645,0.09948958472968018,-0.10961034194875402,0.2956289701815238,-0.016002834889244477,-0.08519031962392969,-0.1284593276567405,-0.14992912909234174,-0.4449343385789534,-0.28593610765556765,0.42820188385242114,-0.36970835213255904,-0.07819436404587143,-0.3280500602362349,0.14032899353179756,-0.023391710262132742,-0.0721637271420647
26.41_621.4365m/z_neg,-0.3431448052983808,0.4171666497962089,0.5238142160370456,0.08825310899694042,0.09155929710869613,0.09660252671239009,0.13103320755318615,0.1521971432249337,-0.3918106520257032,0.1645173670095523,0.13103320755318615,0.13103320755318615,0.0806457681419374,0.0806457681419374,-0.19302580310218923,-0.2657136672311365,-0.36435256390921594,-0.20862631628579734,-0.33988343618824285,-0.06018338699791355,0.3345468007099968,0.11030265968235066,-0.29806420635190445,-0.1989320168271519,-0.30943070929852595,-0.131370587719982,0.18180424053468705,0.4249927120638827,0.0394015938796294,-0.14571257331518805,0.37874400318403456,-0.1847757036142758,0.01647917775234883,0.25789079143705573,0.15934968371523625,-0.10845956113113275,0.07147527825034646,0.14349970751854801,0.3004905716073989,-0.19898192742472673,0.43710634909379376,-0.15485727432610844,-0.3514219144647441,-0.5410315129933004,-0.2254137696369496,0.10358426321151532,0.4210716334263765,0.10318504827040681,0.41080941539922944,0.13824283485356542,0.4229957993064666,-0.12926596753646272,0.30256719612856703,0.28125842916394017,-0.17420752723998564,-0.05914188196762433,-0.13458347264667045,-0.44668347821711996,0.022907903418389188,0.044576509555419905,-0.23942051279869028,-0.46725053142461503,-0.3470647778058164,-0.13286750132130015,-0.017368240625738038,-0.15699549809402724,0.4319680599020866,0.4166730104850031,-0.09221034782880026,-0.17197508045067803,0.08508428011397527,0.4082438608924427
24.66_544.3242m/z_neg,-0.0602075160742634,0.46069178827127727,0.13846188263381276,-0.030559941588087294,-0.12891215856303606,-0.08181190024555439,-0.19218631016391394,0.009549023057052089,0.2716519549012722,-0.20542123665322287,-0.19218631016391394,-0.19218631016391394,-0.1867215792336524,-0.09377328205990497,0.3713251340509764,0.3393692795824863,0.32305623579077863,0.2960951141994735,0.08114946270086994,-6.691958011989918e-4,-0.2958758748068752,0.1877960120954361,0.34040976789869476,0.271633776027799,0.2611981765909516,-0.2979300173900129,0.22165053470742405,-0.419290187296225,0.4528264625471653,-0.045696214393882995,-0.026350432988196847,0.21998243420810584,-0.2887984571835977,-0.2720125355300086,-0.011560201164791013,0.08509009851473222,0.1797157628764017,0.023732923645476044,0.1777274821644768,-0.19784442930084065,0.07006853357753486,0.21176991487917243,0.47819379035034376,-0.13132201130538582,-0.24402792289069253,0.534986786413882,0.05623526085407304,-0.18276752558060752,0.07006853357753486,-0.1639285420300277,0.07307576677828741,0.04571919674032065,-0.3832224935357066,-0.14690746931025706,-0.4696191933934499,0.17618565061375036,0.002957868509602491,0.03226021303058138,0.42217976331089296,0.03578607508895557,0.02621675813964425,0.037629875398942844,-0.09221128213681021,-0.3498031241346022,-0.041879948694302276,0.5522134217526469,-0.21917098475584826,0.09515616065129819,-0.22462540700454806,0.11826134008156956,0.15861401453195773,0.15366961655845626
24.66_476.3373m/z_neg,-0.04950395766106101,0.500473610186514,0.1808254216039004,-0.06223520951150625,-0.12211405645131349,-0.11123321452944461,-0.21853674315211077,-0.05187442255317486,0.26718766640659225,-0.22522087392100343,-0.21853674315211077,-0.21853674315211077,-0.20542123665322287,-0.1410724155329362,0.36150704576081494,0.3324685244421017,0.2970070648702839,0.29030413832652463,0.09855543441062177,0.008699545415586894,-0.3186184062539749,0.19452705195548756,0.32440870223552637,0.2701233009062357,0.25136670910990866,-0.37271505018734347,0.23560544770054626,-0.4076804483508556,0.44022408155281034,-0.12718404498790095,-0.04067132048178208,0.193050673573744,-0.2475905917115029,-0.31200328277852585,-0.025261180323061842,0.06595741364159717,0.18903099205204327,0.034332093428892534,0.24569095250148487,-0.1991949032209829,0.11758281814942544,0.26912930896644544,0.4099811985148299,-0.22242949665739226,-0.23858598564313013,0.5145376006487645,0.10615533198656568,-0.26877577291265814,0.12239439127062955,-0.13923637670332897,0.12179294463047903,0.05835213268172503,-0.3970214083376872,-0.14493555697052204,-0.5303899025961897,0.1384585305679794,-0.002464890424668743,-0.01729147418439162,0.4204612568116627,0.032778841888203,0.08532363103629674,0.023283485403095883,-0.056156351751137014,-0.4302963766894433,-0.07212657830685393,0.5573689412503375,-0.24887044065751904,0.10153534460557516,-0.23355937205586533,0.11826134008156956,0.1139340104384485,0.13021319759258623
23.85_449.2535m/z_neg,0.06378716156535441,-0.2572270189802119,-0.41322296168032635,-0.5441693570422194,-0.19121557171295414,-0.4408705172156698,-0.32325092801457883,-0.379522968829527,0.4915862525216911,-0.2761518053708269,-0.32325092801457883,-0.32325092801457883,-0.24845353000765466,-0.34927525232960155,0.3492865999441364,0.1688011845388413,0.40785204547601817,0.23420103511526943,0.35051734545218927,0.3680220507164143,-0.06557668739709527,0.13627186847593117,0.24668992973919257,0.23239286304813142,0.24662662141861105,0.06715924468621916,0.05013230197120499,0.08264269003308815,-0.09909566601785616,-0.09930846906576278,-0.010385571984404138,0.30319193439223263,0.4361560997125353,0.30551862700237536,-0.20182523710931577,0.45755910678707384,0.1780398727440709,-0.17359755578000396,-0.23747131714978195,0.25266379505780995,-0.31168110375908886,-0.016698396591673367,0.15731227940537593,0.24017075378522162,0.07529539688693,0.14448191107199743,-0.2819971891153661,0.27071860929811425,-0.2804827036743598,-0.022567813661647958,-0.2947188668198186,-0.009543189511691554,0.30784312233630873,-0.13009388871556962,-0.12302601583475406,0.10867951159537234,0.12401125460577675,-0.11671631027702577,0.3124326238641578,0.17416582571572017,0.3747289070358473,0.343248915717756,-0.004017207102199913,0.08495634980883592,0.21735795784989487,-0.19299854604351024,0.1758840485561435,0.1807114405787508,0.33487438403938474,-0.23823237618234053,0.37545336605738294,0.1402413518371799
17.82_666.1454m/z_neg,0.08183762370094322,-0.454747378100035,-0.2753630033055696,0.16439910182788567,0.2651259823571816,0.1365252215454204,0.14492738143508263,0.11020088771246599,-0.02611608769387744,0.18837154900596745,0.14492738143508263,0.14492738143508263,0.07947354403317458,0.23677066232720873,-0.0354961653567374,0.038200608812843415,0.03837601073108601,0.013092641104058353,0.11760791695778254,0.5213035291340147,0.37213024495303293,-0.12587044538296255,0.05548756641259998,0.020894905848292233,0.12674621590425628,0.7146932098722242,-0.17141284793218423,0.4029918999306103,0.03408371223473288,0.20822166657311217,0.10339680770368545,0.18089563116354532,0.0868799163703332,0.061872476875064364,-0.21279333255189384,-0.09767739119442632,0.24105995500867536,-0.02488500731758653,-0.20298824105079838,-0.13887373478796208,-0.39665405917926383,0.2667090813678263,-0.05903917431280683,0.6407060067148581,-0.016898647242430585,-0.019547015804891696,-0.38101644653535044,0.22577164924663284,-0.3882338062171566,0.08573668516214838,-0.38462512637625357,-0.15550542575490642,-0.009199276534653727,0.13754088569651585,0.2238287507269229,0.4942252725995995,0.02218401382201868,0.5200346340529718,-0.12230037919521795,-0.019547015804891696,0.06339688786495791,0.4513233180660707,0.30375481174478663,0.1545641711292428,0.37180087785275023,-0.041816991481268904,0.07012371532338933,-0.12758367908553947,0.32257995238863363,0.07525721641554427,0.0989342947784847,-0.030373055327600946
20.29_956.3248m/z_neg,-0.10435969452872322,0.2549237438821212,0.232999464335482,0.381218541416359,0.25354403061128383,0.4457071032305123,0.4393648283031952,0.42402824007396167,-0.39709846160177753,0.439166954397854,0.4393648283031952,0.4393648283031952,0.3676682642642022,0.38911787130429776,-0.3813949681947317,-0.3674652112254808,-0.3905049819242025,-0.4091450345018235,-0.7279930059686738,-0.2549636002568159,-0.05373480469363747,-0.18869348407677627,-0.48080621500778487,-0.40279336575021163,-0.49051051270284507,-0.14860197455521357,0.10535959309807252,0.03125698946830218,-0.077619210215232,-0.30996890256343296,0.16383095292661518,-0.2709859454979592,-0.26956811996328683,0.09695869851763136,0.03553691469176497,-0.12108975557865737,0.009996831310444595,0.354380937541186,0.184944841846283,-0.334467374221899,0.34071952164526603,-0.36303413979286703,-0.216868998870151,-0.5107471996790784,-0.25605746838530413,0.0802931264600936,0.3292920354824063,0.20426958741362017,0.317263102679396,0.023549009524536757,0.3304949287627073,-0.012332151752323332,0.07359421227722981,-0.10574379921828905,0.0839357815225961,-0.10337230892541242,-0.3500144403029614,-0.1809152746755004,-0.02319983773960809,-0.06405406717602971,-0.6063221155204997,-0.5602147700017616,-0.5012592534149787,0.04581264906046809,-0.2245230582777872,0.16411737067648685,0.2664701182288795,0.1844647360111758,-0.2239872666437397,0.18276752558060752,0.10404058096060004,0.36718317381188864
19.22_590.2796m/z_neg,-0.3719532761588337,0.3854695372809867,0.33808149354385675,0.4811845914050322,0.29380786881779175,0.28776328549473196,0.1795496507037111,0.1852299035548006,-0.28230844096776025,0.2484267221130773,0.1795496507037111,0.1795496507037111,0.22866238621015844,0.1858396584205009,-0.028396561948047877,0.023371532139177652,-0.1204947799295655,0.016085289652984322,-0.33857649615269475,-0.14807392562903582,0.07233475009990353,0.03874645758731576,-0.07033068660703834,0.03995622433397887,-0.03209423184688897,-0.045419155047405374,0.42881282953739397,-0.15199471161037462,-0.1552475482995464,-0.2579592263675524,0.11407692775602027,-0.1817626530969246,0.014054251535322396,0.22068675168427282,0.16454600750531886,-0.543052835130367,0.17372545155659222,0.13133337891640542,0.3190989420262505,-0.19457087663028985,0.2674667519712034,0.0717526013248904,0.008687469041365954,-0.17667379472922368,-0.019441681923331774,0.07474660071922519,0.28127536093941363,0.07512303807584905,0.29028097548389864,0.11936090467611372,0.26626600336527206,-0.2672206416474821,-0.4357032471053043,0.06495708642414245,-0.14294694565268462,0.2941234693949097,-0.20348299421502203,0.060541067225838865,-0.11379102066891245,-0.12697916507723797,-0.381844317042623,-0.1716149692619426,-0.27486662245776705,-0.061971872956548664,-0.27963087076502596,0.15496164121243858,-0.039803176471156027,0.18068661773371078,-0.15861364772186326,0.053659312911320756,-0.08665209454255085,-0.044127511267976316
23.41_538.3198m/z_neg,-0.23533895651098125,0.34004513966830496,0.13807801028725328,-0.13999682523608475,-0.06210709097388976,-0.18399952918767734,-0.033387728521795196,-0.020145933852665405,0.11894909435714511,-0.00486566922084816,-0.033387728521795196,-0.033387728521795196,0.06268126819798511,-0.09359257854219696,0.30184482024358117,0.16801529104168314,0.29169692568385375,0.2164576250819955,0.11873457840752502,-0.025306225457269058,-0.13297260486486742,0.03432789433707676,0.16680833230006956,0.20699427777120583,0.10094351183081338,-0.3420778085421176,0.16049382716049382,-0.11293389382248925,-0.05097590693952659,-0.2729474448820664,0.14636941700179856,0.17339333527307868,0.14832552427217474,0.22774590133696102,-0.22682364858928364,0.14096572334292246,0.16860410316853688,0.2021671153122632,0.22879862320782676,0.14618017023379398,0.2162788627039785,-0.042318904149540315,0.33196719241361633,-0.2054936404676838,0.1484561500344108,0.2457002998880219,0.21565287467878608,0.19022515842615187,0.23380652740936603,-0.12540503051448337,0.21878281480474812,0.03412325281731851,0.12673803954499355,-0.11159784210575217,-0.04007945682966784,-0.051831825821515264,0.06336705057499031,-0.25383876654358406,0.30317249916665817,0.13928233560531178,0.08161145537173518,-0.16939001809517854,-0.24043279574262913,0.02183567540446935,0.011381523937684837,0.07780533164454059,0.14053197573155565,0.3546588746823497,0.0597761094387752,-0.19022515842615187,0.20461374444252556,0.30892509043245553
23.48_677.2141m/z_neg,-0.29378030749113937,0.7044381835814398,0.4386002413922159,-0.24894287679718374,-0.44164710628396503,-0.3782232326349053,-0.39061290185786673,-0.21887557517428888,0.35646467110594154,-0.42045982001295407,-0.39061290185786673,-0.39061290185786673,-0.3116055978356873,-0.34761335580781116,0.23454817056139834,0.17451063636883155,0.19373557817844173,0.23559584366224723,0.29768505884466095,-0.21052299238173391,-0.05794104571387184,0.4253128631371518,0.19158111508723386,0.22491267814914628,0.1132100497667634,-0.20635317831900005,0.4622010831270441,-0.41467515760820284,0.18578634327656293,0.17072894339387984,-0.08135364721116574,0.03672871414252699,-0.13420187683462623,-0.16662925116982788,0.2997191021174668,0.0725197586816864,-0.07906526482400578,-0.011255991250441433,0.25473645117725335,0.1883926547268193,0.2589770104120709,0.12225176482809039,0.41768305510794845,-0.06899617176392979,-0.00908737548635362,0.42193564386434473,0.2620059812940834,-0.23823237618234053,0.26564074635249846,0.1390914229758711,0.2595828045884734,0.01802602463319516,-0.10545912903798299,-0.04096467869860493,-0.5018006951289476,-0.05566974982070646,0.3798542933870639,-0.31401626462059495,0.4301357730207381,0.08996043519577199,-0.15795747650838407,-0.13905252831354228,-0.31880555563058505,-0.4269380015773988,-0.19357161529273656,0.10529816039743084,-0.22657189247074863,0.08379656429799852,-0.45056994858274224,-0.23823237618234053,0.06396851014162602,-0.053612784611621694
